"transaction_id","account_id","amount","currency","tx_type","status","event_timestamp","source_lsn","is_deleted","_updated_at"
"T-003220024","C1418129042","7796.39","EUR","PAYMENT","SETTLED","2026-01-04 22:00:00.000000 UTC","10464","false","2026-09-07 06:43:43.859721 UTC"
"T-003110027","C1428777808","252806.47","USD","CASH_OUT","SETTLED","2026-01-04 11:00:00.000000 UTC","9164","false","2026-09-07 06:43:43.859721 UTC"
"T-003060038","C1448580731","2413.57","USD","PAYMENT","SETTLED","2026-01-04 06:00:00.000000 UTC","8712","false","2026-09-07 06:43:43.859721 UTC"
"T-003190036","C1451450159","6229.86","EUR","PAYMENT","SETTLED","2026-01-04 19:00:00.000000 UTC","10045","false","2026-09-07 06:43:43.859721 UTC"
"T-003200026","C1469597388","89293.11","GBP","CASH_OUT","SETTLED","2026-01-04 21:00:00.000000 UTC","10357","false","2026-09-07 06:43:43.859721 UTC"
"T-003030001","C1479446866","12695.49","GBP","PAYMENT","SETTLED","2026-01-04 04:00:00.000000 UTC","8557","false","2026-09-07 06:43:43.859721 UTC"
"T-003000070","C1485129132","4530.34","EUR","PAYMENT","SETTLED","2026-01-04 00:00:00.000000 UTC","8018","false","2026-09-07 06:43:43.859721 UTC"
"T-003030056","C1514723919","6159.62","USD","PAYMENT","SETTLED","2026-01-04 08:00:00.000000 UTC","8926","false","2026-09-07 06:43:43.859721 UTC"
"T-003070017","C1515793520","11557.67","USD","PAYMENT","PENDING","2026-01-04 07:00:00.000000 UTC","8732","false","2026-09-07 06:43:43.859721 UTC"
"T-003060007","C1547521797","8221.47","GBP","PAYMENT","SETTLED","2026-01-04 07:00:00.000000 UTC","8784","false","2026-09-07 06:43:43.859721 UTC"
"T-003170041","C1630986748","67056.65","EUR","CASH_IN","SETTLED","2026-01-04 17:00:00.000000 UTC","9855","false","2026-09-07 06:43:43.859721 UTC"
"T-003040033","C1633615132","2707.11","USD","PAYMENT","SETTLED","2026-01-04 04:00:00.000000 UTC","8550","false","2026-09-07 06:43:43.859721 UTC"
"T-003070014","C1707889234","3207.13","EUR","PAYMENT","SETTLED","2026-01-04 07:00:00.000000 UTC","8772","false","2026-09-07 06:43:43.859721 UTC"
"T-002220036","C1744457797","38307.58","EUR","CASH_IN","SETTLED","2026-01-04 00:00:00.000000 UTC","8071","false","2026-09-07 06:43:43.859721 UTC"
"T-003070020","C1752402342","6650.35","USD","PAYMENT","SETTLED","2026-01-04 08:00:00.000000 UTC","8911","false","2026-09-07 06:43:43.859721 UTC"
"T-003150021","C1770496307","2288.47","EUR","PAYMENT","SETTLED","2026-01-04 15:00:00.000000 UTC","9597","false","2026-09-07 06:43:43.859721 UTC"
"T-003060000","C1798299644","180025.45","EUR","CASH_IN","SETTLED","2026-01-04 06:00:00.000000 UTC","8678","false","2026-09-07 06:43:43.859721 UTC"
"T-003210030","C1809269661","6324.03","EUR","PAYMENT","SETTLED","2026-01-04 21:00:00.000000 UTC","10352","false","2026-09-07 06:43:43.859721 UTC"
"T-002210015","C1843324431","5876.12","EUR","PAYMENT","SETTLED","2026-01-04 00:00:00.000000 UTC","8015","false","2026-09-07 06:43:43.859721 UTC"
"T-003010050","C1871048194","545.68","USD","PAYMENT","SETTLED","2026-01-04 01:00:00.000000 UTC","8200","false","2026-09-07 06:43:43.859721 UTC"
"T-003040032","C1971855969","3272.71","EUR","PAYMENT","SETTLED","2026-01-04 04:00:00.000000 UTC","8519","false","2026-09-07 06:43:43.859721 UTC"
"T-003210045","C1991193781","2939.48","EUR","DEBIT","SETTLED","2026-01-04 21:00:00.000000 UTC","10370","false","2026-09-07 06:43:43.859721 UTC"
"T-003120020","C2004952636","115.43","EUR","PAYMENT","SETTLED","2026-01-04 12:00:00.000000 UTC","9275","false","2026-09-07 06:43:43.859721 UTC"
"T-003000013","C2048625222","201744.79","GBP","CASH_IN","SETTLED","2026-01-04 02:00:00.000000 UTC","8308","false","2026-09-07 06:43:43.859721 UTC"
"T-003010046","C2058526846","1615.90","USD","PAYMENT","SETTLED","2026-01-04 01:00:00.000000 UTC","8212","false","2026-09-07 06:43:43.859721 UTC"
"T-003070054","C2059701776","1889.79","GBP","PAYMENT","SETTLED","2026-01-04 11:00:00.000000 UTC","9162","false","2026-09-07 06:43:43.859721 UTC"
"T-003170040","C2116548099","123951.78","EUR","CASH_IN","SETTLED","2026-01-04 17:00:00.000000 UTC","9891","false","2026-09-07 06:43:43.859721 UTC"
"T-003170019","C2139895366","176095.63","EUR","CASH_IN","SETTLED","2026-01-04 18:00:00.000000 UTC","9962","false","2026-09-07 06:43:43.859721 UTC"
"T-003030003","C233142783","10105.94","EUR","PAYMENT","SETTLED","2026-01-04 03:00:00.000000 UTC","8461","false","2026-09-07 06:43:43.859721 UTC"
"T-003130027","C238590461","2337.60","EUR","PAYMENT","SETTLED","2026-01-04 13:00:00.000000 UTC","9400","false","2026-09-07 06:43:43.859721 UTC"
"T-003230054","C243801670","268571.64","USD","TRANSFER","PENDING","2026-01-04 23:00:00.000000 UTC","10533","false","2026-09-07 06:43:43.859721 UTC"
"T-003110039","C287095360","141702.19","USD","CASH_OUT","SETTLED","2026-01-04 11:00:00.000000 UTC","9168","false","2026-09-07 06:43:43.859721 UTC"
"T-003170050","C289336712","208834.32","GBP","CASH_IN","SETTLED","2026-01-04 18:00:00.000000 UTC","9943","false","2026-09-07 06:43:43.859721 UTC"
"T-003220023","C294008652","26891.86","EUR","PAYMENT","PENDING","2026-01-04 22:00:00.000000 UTC","10395","false","2026-09-07 06:43:43.859721 UTC"
"T-003160052","C344410717","128823.03","GBP","CASH_OUT","SETTLED","2026-01-04 17:00:00.000000 UTC","9888","false","2026-09-07 06:43:43.859721 UTC"
"T-003110009","C37142680","489240.03","GBP","CASH_OUT","SETTLED","2026-01-04 11:00:00.000000 UTC","9172","false","2026-09-07 06:43:43.859721 UTC"
"T-003200034","C374845463","4397.58","EUR","PAYMENT","SETTLED","2026-01-04 20:00:00.000000 UTC","10230","false","2026-09-07 06:43:43.859721 UTC"
"T-003100021","C3804010","237485.80","USD","CASH_IN","SETTLED","2026-01-04 10:00:00.000000 UTC","9074","false","2026-09-07 06:43:43.859721 UTC"
"T-003030063","C406831866","15484.50","GBP","PAYMENT","SETTLED","2026-01-04 03:00:00.000000 UTC","8437","false","2026-09-07 06:43:43.859721 UTC"
"T-003190042","C422619140","3259.56","GBP","PAYMENT","SETTLED","2026-01-04 19:00:00.000000 UTC","10088","false","2026-09-07 06:43:43.859721 UTC"
"T-003160038","C456911980","1661.29","GBP","PAYMENT","SETTLED","2026-01-04 16:00:00.000000 UTC","9731","false","2026-09-07 06:43:43.859721 UTC"
"T-003090009","C462073515","309379.18","GBP","CASH_IN","SETTLED","2026-01-04 14:00:00.000000 UTC","9481","false","2026-09-07 06:43:43.859721 UTC"
"T-003160007","C472736752","3728.76","GBP","PAYMENT","SETTLED","2026-01-04 17:00:00.000000 UTC","9880","false","2026-09-07 06:43:43.859721 UTC"
"T-003000001","C512734831","5922.61","GBP","DEBIT","SETTLED","2026-01-04 00:00:00.000000 UTC","8064","false","2026-09-07 06:43:43.859721 UTC"
"T-003200063","C540537131","1967.35","GBP","PAYMENT","SETTLED","2026-01-04 20:00:00.000000 UTC","10229","false","2026-09-07 06:43:43.859721 UTC"
"T-003100006","C542475071","265268.96","EUR","CASH_IN","SETTLED","2026-01-04 13:00:00.000000 UTC","9377","false","2026-09-07 06:43:43.859721 UTC"
"T-002230030","C568221863","2413.25","GBP","PAYMENT","SETTLED","2026-01-04 00:00:00.000000 UTC","8054","false","2026-09-07 06:43:43.859721 UTC"
"T-003130023","C618199162","1216.85","EUR","PAYMENT","SETTLED","2026-01-04 13:00:00.000000 UTC","9427","false","2026-09-07 06:43:43.859721 UTC"
"T-003020018","C628694336","192421.03","EUR","TRANSFER","PENDING","2026-01-04 02:00:00.000000 UTC","8246","false","2026-09-07 06:43:43.859721 UTC"
"T-003140021","C631410926","515.29","GBP","DEBIT","PENDING","2026-01-04 14:00:00.000000 UTC","9454","false","2026-09-07 06:43:43.859721 UTC"
"T-003040025","C639579551","1921.43","GBP","PAYMENT","SETTLED","2026-01-04 06:00:00.000000 UTC","8692","false","2026-09-07 06:43:43.859721 UTC"
"T-003120019","C663824117","54364.44","USD","TRANSFER","SETTLED","2026-01-04 17:00:00.000000 UTC","9849","false","2026-09-07 06:43:43.859721 UTC"
"T-003180030","C711964207","133038.81","GBP","CASH_IN","SETTLED","2026-01-04 22:00:00.000000 UTC","10453","false","2026-09-07 06:43:43.859721 UTC"
"T-003170004","C716825662","63737.25","EUR","CASH_IN","SETTLED","2026-01-04 17:00:00.000000 UTC","9889","false","2026-09-07 06:43:43.859721 UTC"
"T-003130057","C732559750","55282.19","USD","CASH_OUT","SETTLED","2026-01-04 13:00:00.000000 UTC","9404","false","2026-09-07 06:43:43.859721 UTC"
"T-003100011","C73689328","46166.32","EUR","CASH_IN","SETTLED","2026-01-04 10:00:00.000000 UTC","9063","false","2026-09-07 06:43:43.859721 UTC"
"T-003130019","C747343328","2329.66","USD","PAYMENT","SETTLED","2026-01-04 14:00:00.000000 UTC","9487","false","2026-09-07 06:43:43.859721 UTC"
"T-003070035","C747833043","1516.32","USD","PAYMENT","SETTLED","2026-01-04 07:00:00.000000 UTC","8790","false","2026-09-07 06:43:43.859721 UTC"
"T-003090006","C850300711","260176.72","EUR","CASH_IN","SETTLED","2026-01-04 10:00:00.000000 UTC","9093","false","2026-09-07 06:43:43.859721 UTC"
"T-003210017","C920033195","7561.15","EUR","PAYMENT","SETTLED","2026-01-04 21:00:00.000000 UTC","10365","false","2026-09-07 06:43:43.859721 UTC"
"T-003050004","C925829785","208096.95","USD","CASH_IN","SETTLED","2026-01-04 06:00:00.000000 UTC","8709","false","2026-09-07 06:43:43.859721 UTC"
"T-003070000","C940905579","2582.66","GBP","PAYMENT","SETTLED","2026-01-04 09:00:00.000000 UTC","8993","false","2026-09-07 06:43:43.859721 UTC"
"T-003080005","C940938116","453.25","GBP","PAYMENT","SETTLED","2026-01-04 08:00:00.000000 UTC","8912","false","2026-09-07 06:43:43.859721 UTC"
"T-003170011","C94398724","83707.76","USD","CASH_IN","SETTLED","2026-01-04 17:00:00.000000 UTC","9836","false","2026-09-07 06:43:43.859721 UTC"
"T-003000063","C944757319","16697.62","GBP","PAYMENT","SETTLED","2026-01-04 00:00:00.000000 UTC","8040","false","2026-09-07 06:43:43.859721 UTC"
"T-003000068","C956315623","7899.89","EUR","PAYMENT","SETTLED","2026-01-04 00:00:00.000000 UTC","8060","false","2026-09-07 06:43:43.859721 UTC"
"T-003040010","C956448191","10739.56","GBP","PAYMENT","SETTLED","2026-01-04 04:00:00.000000 UTC","8536","false","2026-09-07 06:43:43.859721 UTC"
"T-003220020","C994825025","2808.11","USD","PAYMENT","SETTLED","2026-01-04 23:00:00.000000 UTC","10560","false","2026-09-07 06:43:43.859721 UTC"
"T-011060014","C1000231597","1361999.80","USD","TRANSFER","SETTLED","2026-01-12 06:00:00.000000 UTC","29719","false","2026-09-07 06:44:59.865869 UTC"
"T-011030049","C1012229442","8006.20","GBP","PAYMENT","SETTLED","2026-01-12 04:00:00.000000 UTC","29521","false","2026-09-07 06:44:59.865869 UTC"
"T-011080021","C1032194669","32958.81","GBP","PAYMENT","SETTLED","2026-01-12 09:00:00.000000 UTC","30069","false","2026-09-07 06:44:59.865869 UTC"
"T-011100022","C10911302","11858.21","GBP","PAYMENT","SETTLED","2026-01-12 12:00:00.000000 UTC","30410","false","2026-09-07 06:44:59.865869 UTC"
"T-011120016","C1094400145","2308.49","USD","PAYMENT","SETTLED","2026-01-12 12:00:00.000000 UTC","30400","false","2026-09-07 06:44:59.865869 UTC"
"T-011030020","C1097356764","9029.90","EUR","PAYMENT","SETTLED","2026-01-12 03:00:00.000000 UTC","29422","false","2026-09-07 06:44:59.865869 UTC"
"T-011120052","C1182736888","1289.49","EUR","PAYMENT","SETTLED","2026-01-12 13:00:00.000000 UTC","30495","false","2026-09-07 06:44:59.865869 UTC"
"T-011000050","C119644716","7068.09","GBP","PAYMENT","SETTLED","2026-01-12 01:00:00.000000 UTC","29132","false","2026-09-07 06:44:59.865869 UTC"
"T-011190026","C1202480472","240161.97","GBP","CASH_IN","SETTLED","2026-01-12 19:00:00.000000 UTC","31168","false","2026-09-07 06:44:59.865869 UTC"
"T-011000013","C1226711664","96.13","GBP","PAYMENT","SETTLED","2026-01-12 03:00:00.000000 UTC","29386","false","2026-09-07 06:44:59.865869 UTC"
"T-011070018","C1240123471","5440.74","USD","PAYMENT","SETTLED","2026-01-12 08:00:00.000000 UTC","29928","false","2026-09-07 06:44:59.865869 UTC"
"T-011030021","C1242845355","5848.99","USD","PAYMENT","SETTLED","2026-01-12 03:00:00.000000 UTC","29400","false","2026-09-07 06:44:59.865869 UTC"
"T-011190027","C1254133628","761.34","EUR","PAYMENT","SETTLED","2026-01-12 21:00:00.000000 UTC","31401","false","2026-09-07 06:44:59.865869 UTC"
"T-011040064","C1259016880","59478.68","USD","CASH_IN","SETTLED","2026-01-12 05:00:00.000000 UTC","29636","false","2026-09-07 06:44:59.865869 UTC"
"T-011120024","C1261757400","558.03","EUR","PAYMENT","SETTLED","2026-01-12 15:00:00.000000 UTC","30691","false","2026-09-07 06:44:59.865869 UTC"
"T-011060009","C1271635728","5183.45","GBP","PAYMENT","SETTLED","2026-01-12 06:00:00.000000 UTC","29730","false","2026-09-07 06:44:59.865869 UTC"
"T-011120049","C1371693972","12783.80","GBP","PAYMENT","SETTLED","2026-01-12 13:00:00.000000 UTC","30547","false","2026-09-07 06:44:59.865869 UTC"
"T-011130018","C1406160909","221672.90","USD","CASH_OUT","SETTLED","2026-01-12 15:00:00.000000 UTC","30721","false","2026-09-07 06:44:59.865869 UTC"
"T-011170001","C1459283292","343032.59","USD","CASH_IN","SETTLED","2026-01-12 17:00:00.000000 UTC","30921","false","2026-09-07 06:44:59.865869 UTC"
"T-011060016","C149419627","64247.59","EUR","CASH_OUT","SETTLED","2026-01-12 07:00:00.000000 UTC","29834","false","2026-09-07 06:44:59.865869 UTC"
"T-011040024","C1495552799","227289.43","EUR","CASH_OUT","SETTLED","2026-01-12 04:00:00.000000 UTC","29535","false","2026-09-07 06:44:59.865869 UTC"
"T-010200016","C150965229","577.01","USD","PAYMENT","SETTLED","2026-01-12 00:00:00.000000 UTC","29024","false","2026-09-07 06:44:59.865869 UTC"
"T-011120051","C1512974477","8644.29","EUR","PAYMENT","SETTLED","2026-01-12 12:00:00.000000 UTC","30406","false","2026-09-07 06:44:59.865869 UTC"
"T-011150030","C1554079676","82145.38","EUR","CASH_OUT","SETTLED","2026-01-12 15:00:00.000000 UTC","30719","false","2026-09-07 06:44:59.865869 UTC"
"T-011180040","C1580313961","14867.11","USD","PAYMENT","SETTLED","2026-01-12 20:00:00.000000 UTC","31245","false","2026-09-07 06:44:59.865869 UTC"
"T-011050038","C1582626783","560208.51","USD","CASH_OUT","SETTLED","2026-01-12 06:00:00.000000 UTC","29753","false","2026-09-07 06:44:59.865869 UTC"
"T-011010018","C160886163","18181.45","GBP","CASH_OUT","SETTLED","2026-01-12 01:00:00.000000 UTC","29163","false","2026-09-07 06:44:59.865869 UTC"
"T-011120008","C1609347973","2132.37","USD","DEBIT","SETTLED","2026-01-12 16:00:00.000000 UTC","30794","false","2026-09-07 06:44:59.865869 UTC"
"T-011180036","C1644564366","11777.67","GBP","PAYMENT","SETTLED","2026-01-12 18:00:00.000000 UTC","31083","false","2026-09-07 06:44:59.865869 UTC"
"T-011050024","C1653107542","136.72","EUR","PAYMENT","SETTLED","2026-01-12 07:00:00.000000 UTC","29812","false","2026-09-07 06:44:59.865869 UTC"
"T-011040051","C1653574337","6726.95","USD","PAYMENT","SETTLED","2026-01-12 04:00:00.000000 UTC","29582","false","2026-09-07 06:44:59.865869 UTC"
"T-011020054","C1658790613","10476.81","EUR","PAYMENT","SETTLED","2026-01-12 02:00:00.000000 UTC","29277","false","2026-09-07 06:44:59.865869 UTC"
"T-011200021","C1694087193","7870.00","USD","PAYMENT","SETTLED","2026-01-12 23:00:00.000000 UTC","31564","false","2026-09-07 06:44:59.865869 UTC"
"T-011100001","C1709327733","2690.57","EUR","PAYMENT","SETTLED","2026-01-12 10:00:00.000000 UTC","30176","false","2026-09-07 06:44:59.865869 UTC"
"T-011110052","C1723027098","194133.90","EUR","CASH_IN","PENDING","2026-01-12 11:00:00.000000 UTC","30241","false","2026-09-07 06:44:59.865869 UTC"
"T-011030057","C173314475","135738.60","GBP","CASH_IN","SETTLED","2026-01-12 03:00:00.000000 UTC","29392","false","2026-09-07 06:44:59.865869 UTC"
"T-011030040","C1789105088","184338.77","GBP","CASH_OUT","SETTLED","2026-01-12 03:00:00.000000 UTC","29415","false","2026-09-07 06:44:59.865869 UTC"
"T-011110051","C1834258743","3461.47","USD","PAYMENT","SETTLED","2026-01-12 12:00:00.000000 UTC","30413","false","2026-09-07 06:44:59.865869 UTC"
"T-011030047","C1877668900","1141.21","EUR","PAYMENT","SETTLED","2026-01-12 04:00:00.000000 UTC","29556","false","2026-09-07 06:44:59.865869 UTC"
"T-011170066","C187882474","4106.07","USD","PAYMENT","SETTLED","2026-01-12 18:00:00.000000 UTC","31088","false","2026-09-07 06:44:59.865869 UTC"
"T-011030010","C1882950972","490563.32","EUR","CASH_OUT","SETTLED","2026-01-12 03:00:00.000000 UTC","29447","false","2026-09-07 06:44:59.865869 UTC"
"T-011080056","C199116739","11813.50","USD","PAYMENT","SETTLED","2026-01-12 08:00:00.000000 UTC","29977","false","2026-09-07 06:44:59.865869 UTC"
"T-011160036","C19991098","381681.97","EUR","TRANSFER","SETTLED","2026-01-12 16:00:00.000000 UTC","30778","false","2026-09-07 06:44:59.865869 UTC"
"T-011090034","C2020305643","4482.47","EUR","PAYMENT","SETTLED","2026-01-12 11:00:00.000000 UTC","30272","false","2026-09-07 06:44:59.865869 UTC"
"T-010230037","C202065109","8690.70","USD","PAYMENT","SETTLED","2026-01-12 00:00:00.000000 UTC","29059","false","2026-09-07 06:44:59.865869 UTC"
"T-011130036","C2031959376","414174.63","EUR","CASH_OUT","SETTLED","2026-01-12 15:00:00.000000 UTC","30710","false","2026-09-07 06:44:59.865869 UTC"
"T-011210028","C2036600946","18613.50","GBP","PAYMENT","SETTLED","2026-01-12 21:00:00.000000 UTC","31391","false","2026-09-07 06:44:59.865869 UTC"
"T-011190002","C2043375256","269020.07","GBP","CASH_IN","SETTLED","2026-01-12 19:00:00.000000 UTC","31155","false","2026-09-07 06:44:59.865869 UTC"
"T-011200035","C2070560850","252349.24","GBP","CASH_OUT","SETTLED","2026-01-12 21:00:00.000000 UTC","31396","false","2026-09-07 06:44:59.865869 UTC"
"T-011170021","C2078902807","23361.01","EUR","CASH_OUT","SETTLED","2026-01-12 18:00:00.000000 UTC","31030","false","2026-09-07 06:44:59.865869 UTC"
"T-011220024","C2085803417","23890.60","USD","PAYMENT","SETTLED","2026-01-12 22:00:00.000000 UTC","31486","false","2026-09-07 06:44:59.865869 UTC"
"T-011050017","C2125346210","5996.31","GBP","PAYMENT","SETTLED","2026-01-12 05:00:00.000000 UTC","29637","false","2026-09-07 06:44:59.865869 UTC"
"T-011030032","C2140592174","348204.35","USD","CASH_OUT","SETTLED","2026-01-12 05:00:00.000000 UTC","29664","false","2026-09-07 06:44:59.865869 UTC"
"T-011020019","C2145460268","11004.52","USD","PAYMENT","SETTLED","2026-01-12 06:00:00.000000 UTC","29715","false","2026-09-07 06:44:59.865869 UTC"
"T-011080008","C226432780","1316691.02","EUR","TRANSFER","SETTLED","2026-01-12 09:00:00.000000 UTC","30065","false","2026-09-07 06:44:59.865869 UTC"
"T-011130038","C262904882","9095.87","EUR","PAYMENT","SETTLED","2026-01-12 13:00:00.000000 UTC","30540","false","2026-09-07 06:44:59.865869 UTC"
"T-011230032","C281957018","1534.83","USD","PAYMENT","SETTLED","2026-01-12 23:00:00.000000 UTC","31562","false","2026-09-07 06:44:59.865869 UTC"
"T-011090052","C290357348","2838.01","EUR","PAYMENT","SETTLED","2026-01-12 09:00:00.000000 UTC","30051","false","2026-09-07 06:44:59.865869 UTC"
"T-011020046","C32370449","164636.32","GBP","CASH_OUT","SETTLED","2026-01-12 03:00:00.000000 UTC","29436","false","2026-09-07 06:44:59.865869 UTC"
"T-011020051","C346533080","315951.16","GBP","TRANSFER","SETTLED","2026-01-12 03:00:00.000000 UTC","29403","false","2026-09-07 06:44:59.865869 UTC"
"T-011130004","C368954638","3041.14","USD","PAYMENT","SETTLED","2026-01-12 18:00:00.000000 UTC","31052","false","2026-09-07 06:44:59.865869 UTC"
"T-011090033","C443229454","369.49","USD","PAYMENT","SETTLED","2026-01-12 10:00:00.000000 UTC","30151","false","2026-09-07 06:44:59.865869 UTC"
"T-010220035","C454153660","133632.62","USD","CASH_OUT","SETTLED","2026-01-12 01:00:00.000000 UTC","29148","false","2026-09-07 06:44:59.865869 UTC"
"T-011080025","C49292481","14571.06","GBP","PAYMENT","SETTLED","2026-01-12 08:00:00.000000 UTC","29961","false","2026-09-07 06:44:59.865869 UTC"
"T-011010017","C520551177","11736.93","EUR","PAYMENT","SETTLED","2026-01-12 01:00:00.000000 UTC","29139","false","2026-09-07 06:44:59.865869 UTC"
"T-011080014","C520582974","12330.85","GBP","PAYMENT","SETTLED","2026-01-12 09:00:00.000000 UTC","30073","false","2026-09-07 06:44:59.865869 UTC"
"T-011110020","C527217198","131058.89","EUR","CASH_OUT","SETTLED","2026-01-12 13:00:00.000000 UTC","30546","false","2026-09-07 06:44:59.865869 UTC"
