"account_id","business_date","currency","opening_balance","credit_volume","debit_volume","closing_balance","txn_count","computed_at"
"C1397052719","2026-01-06","EUR","0.00","170422.95","0.00","170422.95","1","2026-09-07 19:39:59.437443 UTC"
"C1403255947","2026-01-06","EUR","0.00","0.00","5640.35","-5640.35","1","2026-09-07 19:39:59.437443 UTC"
"C1404582039","2026-01-06","GBP","0.00","0.00","15116.37","-15116.37","1","2026-09-07 19:39:59.437443 UTC"
"C1423602542","2026-01-06","USD","0.00","165049.65","0.00","165049.65","1","2026-09-07 19:39:59.437443 UTC"
"C1425779301","2026-01-06","EUR","0.00","0.00","5893.04","-5893.04","1","2026-09-07 19:39:59.437443 UTC"
"C1438272511","2026-01-06","USD","0.00","147849.90","0.00","147849.90","1","2026-09-07 19:39:59.437443 UTC"
"C1445324769","2026-01-06","USD","0.00","281620.90","0.00","281620.90","1","2026-09-07 19:39:59.437443 UTC"
"C1448095927","2026-01-06","EUR","0.00","353210.38","0.00","353210.38","1","2026-09-07 19:39:59.437443 UTC"
"C146496554","2026-01-06","GBP","0.00","0.00","1476.27","-1476.27","1","2026-09-07 19:39:59.437443 UTC"
"C1467853846","2026-01-06","GBP","0.00","0.00","6821.43","-6821.43","1","2026-09-07 19:39:59.437443 UTC"
"C1470148280","2026-01-06","EUR","0.00","0.00","5941.84","-5941.84","1","2026-09-07 19:39:59.437443 UTC"
"C147663797","2026-01-06","GBP","0.00","0.00","12717.38","-12717.38","1","2026-09-07 19:39:59.437443 UTC"
"C1477200907","2026-01-06","USD","0.00","0.00","152351.18","-152351.18","1","2026-09-07 19:39:59.437443 UTC"
"C1478917025","2026-01-06","EUR","0.00","0.00","10594.26","-10594.26","1","2026-09-07 19:39:59.437443 UTC"
"C1479645341","2026-01-06","GBP","0.00","0.00","100729.18","-100729.18","1","2026-09-07 19:39:59.437443 UTC"
"C14818675","2026-01-06","USD","0.00","0.00","5711.32","-5711.32","1","2026-09-07 19:39:59.437443 UTC"
"C148802311","2026-01-06","USD","0.00","0.00","19869.17","-19869.17","1","2026-09-07 19:39:59.437443 UTC"
"C1491860427","2026-01-06","USD","0.00","0.00","4607.26","-4607.26","1","2026-09-07 19:39:59.437443 UTC"
"C1496705948","2026-01-06","EUR","0.00","0.00","13303.29","-13303.29","1","2026-09-07 19:39:59.437443 UTC"
"C1500321780","2026-01-06","GBP","0.00","0.00","491920.00","-491920.00","1","2026-09-07 19:39:59.437443 UTC"
"C1501084178","2026-01-06","EUR","0.00","0.00","10808.40","-10808.40","1","2026-09-07 19:39:59.437443 UTC"
"C1502606003","2026-01-06","EUR","0.00","0.00","24971.08","-24971.08","1","2026-09-07 19:39:59.437443 UTC"
"C1514556391","2026-01-06","USD","0.00","0.00","22946.31","-22946.31","1","2026-09-07 19:39:59.437443 UTC"
"C151781803","2026-01-06","EUR","0.00","0.00","19227.10","-19227.10","1","2026-09-07 19:39:59.437443 UTC"
"C1522288781","2026-01-06","GBP","0.00","0.00","9633.05","-9633.05","1","2026-09-07 19:39:59.437443 UTC"
"C1524462464","2026-01-06","USD","0.00","0.00","5065.07","-5065.07","1","2026-09-07 19:39:59.437443 UTC"
"C1525055237","2026-01-06","EUR","0.00","0.00","3621.47","-3621.47","1","2026-09-07 19:39:59.437443 UTC"
"C1528168968","2026-01-06","USD","0.00","0.00","8661.50","-8661.50","1","2026-09-07 19:39:59.437443 UTC"
"C1530669727","2026-01-06","EUR","0.00","0.00","3392.19","-3392.19","1","2026-09-07 19:39:59.437443 UTC"
"C1531556319","2026-01-06","GBP","0.00","0.00","5624.29","-5624.29","1","2026-09-07 19:39:59.437443 UTC"
"C154177822","2026-01-06","EUR","0.00","0.00","6624.39","-6624.39","1","2026-09-07 19:39:59.437443 UTC"
"C1546706639","2026-01-06","USD","0.00","0.00","13794.64","-13794.64","1","2026-09-07 19:39:59.437443 UTC"
"C1553991340","2026-01-06","EUR","0.00","0.00","35485.18","-35485.18","1","2026-09-07 19:39:59.437443 UTC"
"C1556766707","2026-01-06","USD","0.00","271866.95","0.00","271866.95","1","2026-09-07 19:39:59.437443 UTC"
"C1557310919","2026-01-06","EUR","0.00","0.00","3136.92","-3136.92","1","2026-09-07 19:39:59.437443 UTC"
"C1559673372","2026-01-06","GBP","0.00","193558.01","0.00","193558.01","1","2026-09-07 19:39:59.437443 UTC"
"C1561387702","2026-01-06","GBP","0.00","93081.43","0.00","93081.43","1","2026-09-07 19:39:59.437443 UTC"
"C1565967058","2026-01-06","GBP","0.00","147303.27","0.00","147303.27","1","2026-09-07 19:39:59.437443 UTC"
"C156850393","2026-01-06","GBP","0.00","0.00","328026.09","-328026.09","1","2026-09-07 19:39:59.437443 UTC"
"C1581276847","2026-01-06","EUR","0.00","523736.96","0.00","523736.96","1","2026-09-07 19:39:59.437443 UTC"
"C1584779130","2026-01-06","USD","0.00","0.00","47097.56","-47097.56","1","2026-09-07 19:39:59.437443 UTC"
"C1585358875","2026-01-06","GBP","0.00","44264.07","0.00","44264.07","1","2026-09-07 19:39:59.437443 UTC"
"C1590977463","2026-01-06","GBP","0.00","0.00","10469.87","-10469.87","1","2026-09-07 19:39:59.437443 UTC"
"C1595782032","2026-01-06","USD","0.00","0.00","6479.60","-6479.60","1","2026-09-07 19:39:59.437443 UTC"
"C1605393415","2026-01-06","EUR","0.00","0.00","2928.73","-2928.73","1","2026-09-07 19:39:59.437443 UTC"
"C1613065499","2026-01-06","USD","0.00","68463.23","0.00","68463.23","1","2026-09-07 19:39:59.437443 UTC"
"C1613856232","2026-01-06","USD","0.00","0.00","10620.41","-10620.41","1","2026-09-07 19:39:59.437443 UTC"
"C1614427365","2026-01-06","USD","0.00","0.00","1146.54","-1146.54","1","2026-09-07 19:39:59.437443 UTC"
"C1617265545","2026-01-06","USD","0.00","0.00","5399.32","-5399.32","1","2026-09-07 19:39:59.437443 UTC"
"C1628242023","2026-01-06","EUR","0.00","0.00","73844.55","-73844.55","1","2026-09-07 19:39:59.437443 UTC"
"C1637577782","2026-01-06","USD","0.00","0.00","13407.42","-13407.42","1","2026-09-07 19:39:59.437443 UTC"
"C1186409643","2026-01-16","GBP","0.00","0.00","1810.17","-1810.17","1","2026-09-07 19:39:59.437443 UTC"
"C11934111","2026-01-16","EUR","0.00","0.00","9248.08","-9248.08","1","2026-09-07 19:39:59.437443 UTC"
"C1213616498","2026-01-16","EUR","0.00","0.00","12357.93","-12357.93","1","2026-09-07 19:39:59.437443 UTC"
"C1213887128","2026-01-16","EUR","0.00","143766.39","0.00","143766.39","1","2026-09-07 19:39:59.437443 UTC"
"C1221987373","2026-01-16","USD","0.00","316977.48","0.00","316977.48","1","2026-09-07 19:39:59.437443 UTC"
"C1223182093","2026-01-16","GBP","0.00","0.00","69638.46","-69638.46","1","2026-09-07 19:39:59.437443 UTC"
"C1225188557","2026-01-16","GBP","0.00","0.00","2047122.53","-2047122.53","1","2026-09-07 19:39:59.437443 UTC"
"C1225311392","2026-01-16","EUR","0.00","0.00","155027.35","-155027.35","1","2026-09-07 19:39:59.437443 UTC"
"C1233830968","2026-01-16","USD","0.00","0.00","6113.05","-6113.05","1","2026-09-07 19:39:59.437443 UTC"
"C1234494127","2026-01-16","USD","0.00","107349.93","0.00","107349.93","1","2026-09-07 19:39:59.437443 UTC"
"C1238427956","2026-01-16","GBP","0.00","0.00","19663.62","-19663.62","1","2026-09-07 19:39:59.437443 UTC"
"C1241806626","2026-01-16","USD","0.00","37296.84","0.00","37296.84","1","2026-09-07 19:39:59.437443 UTC"
"C1246080611","2026-01-16","EUR","0.00","11679.52","0.00","11679.52","1","2026-09-07 19:39:59.437443 UTC"
"C1253379456","2026-01-16","GBP","0.00","35422.72","0.00","35422.72","1","2026-09-07 19:39:59.437443 UTC"
"C1260614086","2026-01-16","GBP","0.00","0.00","780886.93","-780886.93","1","2026-09-07 19:39:59.437443 UTC"
"C1262854544","2026-01-16","GBP","0.00","0.00","257236.27","-257236.27","1","2026-09-07 19:39:59.437443 UTC"
"C1266881685","2026-01-16","GBP","0.00","0.00","9028.43","-9028.43","1","2026-09-07 19:39:59.437443 UTC"
"C1268424133","2026-01-16","GBP","0.00","0.00","169606.77","-169606.77","1","2026-09-07 19:39:59.437443 UTC"
"C127125375","2026-01-16","EUR","0.00","0.00","1160212.92","-1160212.92","1","2026-09-07 19:39:59.437443 UTC"
"C1281939849","2026-01-16","USD","0.00","202277.93","0.00","202277.93","1","2026-09-07 19:39:59.437443 UTC"
"C1287845024","2026-01-16","USD","0.00","0.00","12447.86","-12447.86","1","2026-09-07 19:39:59.437443 UTC"
"C1291206424","2026-01-16","USD","0.00","250454.04","0.00","250454.04","1","2026-09-07 19:39:59.437443 UTC"
"C1294275441","2026-01-16","EUR","0.00","345162.55","0.00","345162.55","1","2026-09-07 19:39:59.437443 UTC"
"C1326276002","2026-01-16","EUR","0.00","194911.69","0.00","194911.69","1","2026-09-07 19:39:59.437443 UTC"
"C1327100046","2026-01-16","GBP","0.00","0.00","1428.22","-1428.22","1","2026-09-07 19:39:59.437443 UTC"
"C1329528015","2026-01-16","USD","0.00","0.00","337934.18","-337934.18","1","2026-09-07 19:39:59.437443 UTC"
"C1330242949","2026-01-16","GBP","0.00","0.00","2426.06","-2426.06","1","2026-09-07 19:39:59.437443 UTC"
"C1342466480","2026-01-16","USD","0.00","391051.47","0.00","391051.47","1","2026-09-07 19:39:59.437443 UTC"
"C1351785548","2026-01-16","GBP","0.00","36287.32","0.00","36287.32","1","2026-09-07 19:39:59.437443 UTC"
"C1356069888","2026-01-16","GBP","0.00","0.00","12388.30","-12388.30","1","2026-09-07 19:39:59.437443 UTC"
"C136230524","2026-01-16","USD","0.00","0.00","9150.64","-9150.64","1","2026-09-07 19:39:59.437443 UTC"
"C1372386065","2026-01-16","EUR","0.00","0.00","7192.41","-7192.41","1","2026-09-07 19:39:59.437443 UTC"
"C1476235721","2026-01-01","GBP","0.00","131409.27","0.00","131409.27","1","2026-09-07 19:39:59.437443 UTC"
"C1478995734","2026-01-01","USD","0.00","0.00","2056.59","-2056.59","1","2026-09-07 19:39:59.437443 UTC"
"C1482166692","2026-01-01","EUR","0.00","0.00","233.76","-233.76","1","2026-09-07 19:39:59.437443 UTC"
"C1488946768","2026-01-01","USD","0.00","0.00","8865.26","-8865.26","1","2026-09-07 19:39:59.437443 UTC"
"C1489193907","2026-01-01","GBP","0.00","197031.04","0.00","197031.04","1","2026-09-07 19:39:59.437443 UTC"
"C1492875057","2026-01-01","GBP","0.00","0.00","5237.54","-5237.54","1","2026-09-07 19:39:59.437443 UTC"
"C1495608502","2026-01-01","GBP","0.00","0.00","1724887.05","-1724887.05","1","2026-09-07 19:39:59.437443 UTC"
"C1504321715","2026-01-01","GBP","0.00","0.00","4518.42","-4518.42","1","2026-09-07 19:39:59.437443 UTC"
"C1514214932","2026-01-01","GBP","0.00","0.00","691738.36","-691738.36","1","2026-09-07 19:39:59.437443 UTC"
"C1527007086","2026-01-01","GBP","0.00","9577.45","0.00","9577.45","1","2026-09-07 19:39:59.437443 UTC"
"C1527086220","2026-01-01","USD","0.00","0.00","6131.21","-6131.21","1","2026-09-07 19:39:59.437443 UTC"
"C1527152775","2026-01-01","GBP","0.00","0.00","187726.67","-187726.67","1","2026-09-07 19:39:59.437443 UTC"
"C1527882132","2026-01-01","EUR","0.00","0.00","14895.51","-14895.51","1","2026-09-07 19:39:59.437443 UTC"
"C1528769018","2026-01-01","GBP","0.00","0.00","2610.01","-2610.01","1","2026-09-07 19:39:59.437443 UTC"
"C1528834618","2026-01-01","USD","0.00","0.00","82940.31","-82940.31","1","2026-09-07 19:39:59.437443 UTC"
"C1531182070","2026-01-01","USD","0.00","0.00","2880.68","-2880.68","1","2026-09-07 19:39:59.437443 UTC"
"C1532139270","2026-01-01","EUR","0.00","0.00","65521.42","-65521.42","1","2026-09-07 19:39:59.437443 UTC"
"C1532554556","2026-01-01","GBP","0.00","0.00","3673.10","-3673.10","1","2026-09-07 19:39:59.437443 UTC"
"C1533330615","2026-01-01","EUR","0.00","336298.77","0.00","336298.77","1","2026-09-07 19:39:59.437443 UTC"
"C1533547487","2026-01-01","EUR","0.00","0.00","142282.63","-142282.63","1","2026-09-07 19:39:59.437443 UTC"
"C1539947037","2026-01-01","GBP","0.00","0.00","179253.24","-179253.24","1","2026-09-07 19:39:59.437443 UTC"
"C1541046463","2026-01-01","EUR","0.00","0.00","34629.16","-34629.16","1","2026-09-07 19:39:59.437443 UTC"
"C1543518287","2026-01-01","USD","0.00","220431.09","0.00","220431.09","1","2026-09-07 19:39:59.437443 UTC"
"C1544078442","2026-01-01","GBP","0.00","0.00","12121.50","-12121.50","1","2026-09-07 19:39:59.437443 UTC"
"C1544614339","2026-01-01","USD","0.00","0.00","280877.92","-280877.92","1","2026-09-07 19:39:59.437443 UTC"
"C1547883191","2026-01-01","EUR","0.00","0.00","6297.71","-6297.71","1","2026-09-07 19:39:59.437443 UTC"
"C1552870927","2026-01-01","USD","0.00","313373.56","0.00","313373.56","1","2026-09-07 19:39:59.437443 UTC"
"C1556520190","2026-01-01","USD","0.00","0.00","2869.65","-2869.65","1","2026-09-07 19:39:59.437443 UTC"
"C1556867940","2026-01-01","GBP","0.00","0.00","209711.11","-209711.11","1","2026-09-07 19:39:59.437443 UTC"
"C1563053805","2026-01-01","USD","0.00","0.00","928722.69","-928722.69","1","2026-09-07 19:39:59.437443 UTC"
"C1572745406","2026-01-01","EUR","0.00","0.00","2063.77","-2063.77","1","2026-09-07 19:39:59.437443 UTC"
"C1574509514","2026-01-01","GBP","0.00","2643.45","0.00","2643.45","1","2026-09-07 19:39:59.437443 UTC"
"C1574615832","2026-01-01","USD","0.00","0.00","1234.00","-1234.00","1","2026-09-07 19:39:59.437443 UTC"
"C1586470445","2026-01-01","GBP","0.00","0.00","161445.91","-161445.91","1","2026-09-07 19:39:59.437443 UTC"
"C15892131","2026-01-01","GBP","0.00","0.00","36651.07","-36651.07","1","2026-09-07 19:39:59.437443 UTC"
"C1591161296","2026-01-01","GBP","0.00","338964.91","0.00","338964.91","1","2026-09-07 19:39:59.437443 UTC"
"C1594039997","2026-01-01","GBP","0.00","0.00","9796.29","-9796.29","1","2026-09-07 19:39:59.437443 UTC"
"C1597742167","2026-01-01","EUR","0.00","0.00","327066.19","-327066.19","1","2026-09-07 19:39:59.437443 UTC"
"C1609086753","2026-01-01","USD","0.00","0.00","540789.56","-540789.56","1","2026-09-07 19:39:59.437443 UTC"
"C1614133563","2026-01-01","GBP","0.00","228451.89","0.00","228451.89","1","2026-09-07 19:39:59.437443 UTC"
"C1617174216","2026-01-01","GBP","0.00","147388.67","0.00","147388.67","1","2026-09-07 19:39:59.437443 UTC"
"C1624351535","2026-01-01","EUR","0.00","0.00","3854.92","-3854.92","1","2026-09-07 19:39:59.437443 UTC"
"C1626852381","2026-01-01","USD","0.00","0.00","3316.21","-3316.21","1","2026-09-07 19:39:59.437443 UTC"
"C1629454900","2026-01-01","EUR","0.00","0.00","700967.19","-700967.19","1","2026-09-07 19:39:59.437443 UTC"
"C1631227617","2026-01-01","GBP","0.00","0.00","78292.91","-78292.91","1","2026-09-07 19:39:59.437443 UTC"
"C163385254","2026-01-01","EUR","0.00","0.00","13833.75","-13833.75","1","2026-09-07 19:39:59.437443 UTC"
"C1635772897","2026-01-01","GBP","0.00","0.00","35063.63","-35063.63","1","2026-09-07 19:39:59.437443 UTC"
"C1636588948","2026-01-01","GBP","0.00","0.00","100588.80","-100588.80","1","2026-09-07 19:39:59.437443 UTC"
"C16373883","2026-01-01","USD","0.00","0.00","179030.05","-179030.05","1","2026-09-07 19:39:59.437443 UTC"
"C1640612861","2026-01-01","EUR","0.00","0.00","503333.79","-503333.79","1","2026-09-07 19:39:59.437443 UTC"
"C1642679791","2026-01-01","USD","0.00","0.00","154139.72","-154139.72","1","2026-09-07 19:39:59.437443 UTC"
"C164439551","2026-01-01","USD","0.00","0.00","2671.31","-2671.31","1","2026-09-07 19:39:59.437443 UTC"
"C1653751526","2026-01-01","GBP","0.00","0.00","708.59","-708.59","1","2026-09-07 19:39:59.437443 UTC"
"C1659515968","2026-01-01","GBP","0.00","0.00","51719.13","-51719.13","1","2026-09-07 19:39:59.437443 UTC"
"C1660223291","2026-01-01","USD","0.00","106634.77","0.00","106634.77","1","2026-09-07 19:39:59.437443 UTC"
"C1687354037","2026-01-01","EUR","0.00","0.00","419801.40","-419801.40","1","2026-09-07 19:39:59.437443 UTC"
"C1688782916","2026-01-01","USD","0.00","0.00","9456.69","-9456.69","1","2026-09-07 19:39:59.437443 UTC"
"C1690050988","2026-01-01","EUR","0.00","0.00","2270.41","-2270.41","1","2026-09-07 19:39:59.437443 UTC"
"C1690481990","2026-01-01","USD","0.00","0.00","4279.07","-4279.07","1","2026-09-07 19:39:59.437443 UTC"
"C1692375649","2026-01-01","EUR","0.00","0.00","2771.16","-2771.16","1","2026-09-07 19:39:59.437443 UTC"
"C1694784135","2026-01-01","GBP","0.00","0.00","3058.80","-3058.80","1","2026-09-07 19:39:59.437443 UTC"
"C1706272858","2026-01-01","GBP","0.00","156922.36","0.00","156922.36","1","2026-09-07 19:39:59.437443 UTC"
"C1711185459","2026-01-01","EUR","0.00","0.00","15918.79","-15918.79","1","2026-09-07 19:39:59.437443 UTC"
"C1712230656","2026-01-01","GBP","0.00","0.00","4108.80","-4108.80","1","2026-09-07 19:39:59.437443 UTC"
"C1714378342","2026-01-01","EUR","0.00","0.00","5655.17","-5655.17","1","2026-09-07 19:39:59.437443 UTC"
"C1717433286","2026-01-01","EUR","0.00","380015.14","0.00","380015.14","1","2026-09-07 19:39:59.437443 UTC"
"C1717739363","2026-01-01","EUR","0.00","0.00","10497.33","-10497.33","1","2026-09-07 19:39:59.437443 UTC"
"C172215878","2026-01-01","EUR","0.00","0.00","80311.89","-80311.89","1","2026-09-07 19:39:59.437443 UTC"
"C173738886","2026-01-01","GBP","0.00","1271.77","0.00","1271.77","1","2026-09-07 19:39:59.437443 UTC"
"C1740826931","2026-01-01","USD","0.00","0.00","50101.88","-50101.88","1","2026-09-07 19:39:59.437443 UTC"
"C1746257394","2026-01-01","EUR","0.00","0.00","3269.72","-3269.72","1","2026-09-07 19:39:59.437443 UTC"
"C1746570062","2026-01-01","EUR","0.00","0.00","4493.29","-4493.29","1","2026-09-07 19:39:59.437443 UTC"
"C1747053097","2026-01-01","GBP","0.00","236747.60","0.00","236747.60","1","2026-09-07 19:39:59.437443 UTC"
"C1751500625","2026-01-01","USD","0.00","0.00","69708.79","-69708.79","1","2026-09-07 19:39:59.437443 UTC"
"C175595853","2026-01-01","USD","0.00","0.00","4593.59","-4593.59","1","2026-09-07 19:39:59.437443 UTC"
"C1756207614","2026-01-01","EUR","0.00","0.00","2734.77","-2734.77","1","2026-09-07 19:39:59.437443 UTC"
"C1760219993","2026-01-01","USD","0.00","0.00","190445.51","-190445.51","1","2026-09-07 19:39:59.437443 UTC"
"C1765900922","2026-01-01","EUR","0.00","0.00","982862.81","-982862.81","1","2026-09-07 19:39:59.437443 UTC"
"C1767230265","2026-01-01","GBP","0.00","0.00","8364.73","-8364.73","1","2026-09-07 19:39:59.437443 UTC"
"C1768127248","2026-01-01","GBP","0.00","0.00","213922.13","-213922.13","1","2026-09-07 19:39:59.437443 UTC"
"C1768952842","2026-01-01","EUR","0.00","0.00","1066.04","-1066.04","1","2026-09-07 19:39:59.437443 UTC"
"C1774690057","2026-01-01","EUR","0.00","0.00","256773.54","-256773.54","1","2026-09-07 19:39:59.437443 UTC"
"C1780293706","2026-01-01","EUR","0.00","0.00","17020.69","-17020.69","1","2026-09-07 19:39:59.437443 UTC"
"C1784834205","2026-01-01","EUR","0.00","0.00","49661.18","-49661.18","1","2026-09-07 19:39:59.437443 UTC"
"C1793899405","2026-01-01","USD","0.00","106847.36","0.00","106847.36","1","2026-09-07 19:39:59.437443 UTC"
"C1795225096","2026-01-01","USD","0.00","0.00","8550.90","-8550.90","1","2026-09-07 19:39:59.437443 UTC"
"C1799230133","2026-01-01","GBP","0.00","0.00","1019.90","-1019.90","1","2026-09-07 19:39:59.437443 UTC"
"C1800649922","2026-01-01","EUR","0.00","0.00","57279.11","-57279.11","1","2026-09-07 19:39:59.437443 UTC"
"C1800693087","2026-01-01","USD","0.00","0.00","4040.84","-4040.84","1","2026-09-07 19:39:59.437443 UTC"
"C180316302","2026-01-01","USD","0.00","65912.95","0.00","65912.95","1","2026-09-07 19:39:59.437443 UTC"
"C1807176280","2026-01-01","EUR","0.00","89327.65","0.00","89327.65","1","2026-09-07 19:39:59.437443 UTC"
"C181252244","2026-01-01","USD","0.00","0.00","17150.89","-17150.89","1","2026-09-07 19:39:59.437443 UTC"
"C1815370847","2026-01-01","EUR","0.00","0.00","7260.20","-7260.20","1","2026-09-07 19:39:59.437443 UTC"
"C1821100643","2026-01-01","GBP","0.00","0.00","10856.63","-10856.63","1","2026-09-07 19:39:59.437443 UTC"
"C1824322115","2026-01-01","GBP","0.00","143148.97","0.00","143148.97","1","2026-09-07 19:39:59.437443 UTC"
"C1839206329","2026-01-01","GBP","0.00","0.00","996.00","-996.00","1","2026-09-07 19:39:59.437443 UTC"
"C1850874910","2026-01-01","USD","0.00","0.00","795.29","-795.29","1","2026-09-07 19:39:59.437443 UTC"
"C1851255134","2026-01-01","GBP","0.00","0.00","1045.63","-1045.63","1","2026-09-07 19:39:59.437443 UTC"
"C1858015030","2026-01-01","USD","0.00","0.00","6165.58","-6165.58","1","2026-09-07 19:39:59.437443 UTC"
"C1863655430","2026-01-01","GBP","0.00","0.00","281339.92","-281339.92","1","2026-09-07 19:39:59.437443 UTC"
"C1871680329","2026-01-01","EUR","0.00","0.00","276460.62","-276460.62","1","2026-09-07 19:39:59.437443 UTC"
"C1878413714","2026-01-01","EUR","0.00","0.00","5392.75","-5392.75","1","2026-09-07 19:39:59.437443 UTC"
"C1890287843","2026-01-01","EUR","0.00","0.00","593.40","-593.40","1","2026-09-07 19:39:59.437443 UTC"
"C1896074070","2026-01-01","EUR","0.00","0.00","212228.35","-212228.35","1","2026-09-07 19:39:59.437443 UTC"
"C1906947271","2026-01-01","EUR","0.00","0.00","569068.84","-569068.84","1","2026-09-07 19:39:59.437443 UTC"
